<<<<<<< HEAD
timestamp,angry,disgust,fear,happy,sad,surprise,neutral
2025-06-14T14:06:42,2.33,0.0,20.93,0.3,73.0,0.0,3.44
2025-06-14T14:06:42,1.48,0.0,27.4,0.04,67.88,0.0,3.2
2025-06-14T14:06:42,0.23,0.0,23.55,0.03,55.56,0.0,20.62
2025-06-14T14:06:42,0.86,0.0,10.32,0.04,75.61,0.0,13.17
2025-06-14T14:06:43,0.03,0.0,50.83,0.03,43.58,0.0,5.53
2025-06-14T14:06:43,0.41,0.0,10.7,0.09,73.65,0.0,15.15
2025-06-14T14:06:43,2.32,0.0,15.92,0.23,77.05,0.0,4.47
2025-06-14T14:06:43,0.34,0.0,27.29,0.16,62.8,0.03,9.39
2025-06-14T14:06:43,0.98,0.0,0.59,76.31,5.74,0.05,16.33
2025-06-14T14:06:43,0.98,0.0,0.59,76.31,5.74,0.05,16.33
2025-06-14T14:06:43,0.34,0.0,1.75,93.96,3.94,0.0,0.0
2025-06-14T14:06:43,0.04,0.0,0.78,97.53,1.62,0.0,0.03
2025-06-14T14:06:43,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2025-06-14T14:06:43,1.11,0.0,0.15,98.53,0.14,0.0,0.07
2025-06-14T14:06:44,0.08,0.0,0.01,90.05,0.38,0.0,9.48
2025-06-14T14:06:44,3.97,0.0,0.02,90.52,0.19,0.0,5.3
2025-06-14T14:06:44,93.09,0.0,0.0,0.58,0.01,0.0,6.32
2025-06-14T14:06:44,93.09,0.0,0.0,0.58,0.01,0.0,6.32
2025-06-14T14:06:44,0.01,0.0,0.31,84.85,2.08,0.07,12.67
2025-06-14T14:06:44,1.38,3.25,56.69,2.92,33.08,0.01,2.67
2025-06-14T14:06:44,0.22,2.43,42.06,17.0,14.94,0.06,23.28
2025-06-14T14:06:44,0.46,0.61,57.88,11.88,13.82,0.05,15.3
2025-06-14T14:06:44,0.46,0.61,57.88,11.88,13.82,0.05,15.3
2025-06-14T14:06:44,0.47,1.49,61.59,14.07,7.02,0.37,14.99
2025-06-14T14:06:45,15.02,13.68,47.12,0.38,20.27,0.14,3.39
2025-06-14T14:06:45,30.83,6.07,29.76,0.07,30.16,0.11,3.01
2025-06-14T14:06:45,5.82,46.83,23.3,0.02,22.5,0.05,1.48
2025-06-14T14:06:45,12.84,8.76,38.13,0.09,29.17,0.06,10.95
2025-06-14T14:06:45,12.84,8.76,38.13,0.09,29.17,0.06,10.95
2025-06-14T14:06:45,0.72,0.09,75.7,0.13,10.19,0.07,13.09
2025-06-14T14:06:45,8.82,0.71,66.92,0.03,12.66,1.6,9.27
2025-06-14T14:06:45,31.02,0.04,26.37,0.0,28.85,0.18,13.54
2025-06-14T14:06:45,32.88,0.06,33.4,0.0,24.31,0.02,9.33
2025-06-14T14:06:45,3.86,0.0,13.01,0.0,82.62,0.0,0.51
2025-06-14T14:06:46,3.86,0.0,13.01,0.0,82.62,0.0,0.51
2025-06-14T14:06:46,1.53,0.04,27.3,0.06,69.25,0.0,1.82
2025-06-14T14:06:46,0.86,0.0,0.35,0.05,6.76,0.01,91.97
2025-06-14T14:06:46,4.4,0.01,24.21,0.02,47.62,0.01,23.73
2025-06-14T14:06:46,9.57,0.01,24.76,0.0,46.24,0.0,19.43
2025-06-14T14:06:46,0.02,0.0,0.09,0.41,0.65,0.03,98.81
2025-06-14T14:06:46,0.4,0.0,0.79,0.02,3.66,0.0,95.13
2025-06-14T14:06:47,0.59,0.0,0.19,0.01,1.79,0.0,97.43
2025-06-14T14:06:47,9.7,0.01,6.45,0.08,21.58,0.02,62.16
2025-06-14T14:06:47,0.01,0.0,0.02,0.05,0.31,0.0,99.6
2025-06-14T14:06:47,0.16,0.0,0.1,0.05,0.82,0.0,98.87
2025-06-14T14:06:47,3.26,0.0,1.17,0.04,2.44,0.01,93.08
2025-06-14T14:06:47,19.38,0.04,9.42,0.01,14.13,0.03,57.0
2025-06-14T14:06:47,7.94,0.0,2.08,0.36,8.46,0.16,81.0
2025-06-14T14:06:48,0.0,0.0,0.01,9.16,90.45,0.0,0.38
2025-06-14T14:06:48,0.02,0.0,0.06,93.99,0.14,0.77,5.03
2025-06-14T14:06:48,1.28,0.01,6.96,0.12,3.26,0.76,87.61
2025-06-14T14:06:48,5.33,0.03,12.3,0.01,13.27,0.08,68.98
2025-06-14T14:06:48,0.43,0.0,0.14,0.0,1.28,0.0,98.14
2025-06-14T14:06:48,6.94,0.03,13.76,0.21,42.95,0.14,35.97
2025-06-14T14:06:49,5.53,0.09,50.65,8.17,23.87,2.78,8.92
2025-06-14T14:06:49,4.15,0.11,63.74,0.83,24.6,0.43,6.13
2025-06-14T14:06:49,6.92,0.22,13.01,0.09,51.17,0.14,28.47
2025-06-14T14:06:49,3.1,0.02,21.54,0.02,28.41,0.05,46.85
2025-06-14T14:06:49,14.99,0.41,28.95,0.02,45.33,0.04,10.27
2025-06-14T14:06:49,6.99,0.88,45.12,0.03,40.82,0.04,6.12
2025-06-14T14:06:50,15.15,0.05,15.35,0.0,33.87,0.01,35.58
2025-06-14T14:06:50,13.04,0.08,17.11,0.0,38.59,0.01,31.17
2025-06-14T14:06:50,0.83,0.01,78.26,0.04,20.5,0.01,0.36
2025-06-14T14:06:50,2.95,0.0,28.68,0.0,60.38,0.0,7.98
2025-06-14T14:06:50,2.32,0.0,27.06,0.0,56.19,0.0,14.42
2025-06-14T14:06:50,11.74,0.04,12.5,0.0,45.08,0.0,30.64
2025-06-14T14:06:51,5.74,0.01,30.68,0.0,45.3,0.0,18.26
2025-06-14T14:06:51,23.36,0.08,22.39,0.0,51.56,0.0,2.61
2025-06-14T14:06:51,17.39,0.01,17.81,0.0,31.08,0.01,33.69
2025-06-14T14:06:51,6.95,0.0,3.66,0.0,15.13,0.0,74.24
2025-06-14T14:06:52,7.82,0.01,4.88,0.01,12.6,0.01,74.67
2025-06-14T14:06:52,19.37,0.07,19.88,0.0,35.91,0.01,24.76
2025-06-14T14:06:52,2.03,0.0,1.44,0.0,7.4,0.0,89.13
2025-06-14T14:06:52,15.95,0.0,3.31,0.0,15.03,0.01,65.7
2025-06-14T14:06:52,16.71,0.0,6.38,0.01,14.8,0.02,62.09
2025-06-14T14:06:52,1.42,0.0,20.02,0.07,66.51,0.01,11.98
2025-06-14T14:06:52,1.12,0.0,51.01,0.36,33.67,0.04,13.78
2025-06-14T14:06:53,1.64,0.0,6.97,0.0,88.97,0.0,2.42
2025-06-14T14:06:53,5.42,0.0,9.91,0.01,72.12,0.0,12.54
2025-06-14T14:06:53,2.82,0.01,41.11,0.31,27.42,0.45,27.89
2025-06-14T14:06:53,1.98,0.0,40.22,0.02,40.75,0.02,17.0
2025-06-14T14:06:53,2.52,0.01,25.88,0.08,22.92,0.02,48.58
2025-06-14T14:06:53,1.71,0.05,59.17,0.08,22.82,0.08,16.09
2025-06-14T14:06:53,5.2,0.02,35.9,0.05,39.97,0.04,18.8
>>>>>>> b98f728f07d79b41c7f7dff220fe6e2f86d10bad
